depth,dip,east,fault_name,htm_ind,north,point_index,rake,slip_m,strike,zz_stress,xy_stress,xz_stress,yz_stress,xx_stress,yy_stress,tau_dd,tau_ss,sig_nn
-1643.0,11.0,226839.0678786159,galetzka_mainshock,,3061940.0512480307,20,106.702939076083,0.04010303725405347,295.0,4.702904277599419,-1.1026267348790613,0.07468975988440367,-0.8966312850835066,12.014939523697823,6.489801778941091,1.085504322457445,0.16985606679830195,5.065727367014505
-3551.0,11.0,402292.0452584921,galetzka_mainshock,,2988345.1813639267,21,98.84115312611101,0.6372010680507371,295.0,10.06662077355191,-3.1723007883101695,-0.19677931958761988,-1.9669722228277222,15.233085625583971,7.873698298834735,1.1102668989615696,0.4921669989790629,10.64511828104177
-3551.0,11.0,393290.1854086624,galetzka_mainshock,,2992683.714555785,22,91.8099388317637,0.7060822668081956,295.0,10.994104930367579,-3.46069604450969,-0.7186047959919473,-2.017743982770844,15.644498999614996,8.694088530917295,1.2822852516034682,0.1142457701192792,11.657851065522433
-3551.0,11.0,384274.45350023283,galetzka_mainshock,,2997018.064640831,23,85.81221610470782,0.5768802299689251,295.0,12.402496958637991,-3.2246334007643718,-1.1041231856597342,-2.3209724498549487,15.680453397273322,9.168456925402799,1.5324144415554173,-0.09984962056958481,13.199952375588031
-3551.0,11.0,375274.68963268155,galetzka_mainshock,,3001359.0737949857,24,84.74466767858442,0.35414869679839284,295.0,11.554576259496978,-3.047821341465684,-1.2070554109796223,-1.4635759109401352,15.553419181479267,9.100785323485237,1.0217924336492903,-0.5644654242405185,12.110186391958068
-3551.0,11.0,366261.0397209345,galetzka_mainshock,,3005695.9813861763,25,47.60614237460643,0.2415075537120941,295.0,9.053472922990903,-3.133842102600514,-0.8485510333843355,-1.0048046479720505,15.022238837447818,9.01842075967011,0.9214832436741267,-0.3924909148699617,9.479313273098644
-3551.0,11.0,357253.3084591464,galetzka_mainshock,,3010028.622009648,26,106.11193257948959,0.2922907787204379,295.0,7.893952621394852,-3.166551543425408,-0.8044189212596177,-1.2797213269410928,14.657869888671764,9.500490073340186,1.4096721859055006,-0.1733053659078621,8.459493522886271
-3551.0,11.0,348241.7046006061,galetzka_mainshock,,3014368.214063721,27,100.66319940622073,0.3868501886531788,295.0,7.282554824675842,-2.7777533679287196,-0.15252028836132475,-1.9345508360991541,15.391869325661906,10.417721918643839,2.0404648404061563,0.6440241710234506,8.032517051673828
-3551.0,11.0,339235.99251445924,galetzka_mainshock,,3018703.5914265267,28,103.74378039831772,0.3539853563355411,295.0,10.359646628471394,-2.886190716388904,0.6105113045841932,-1.3926670339174478,16.332027354881806,11.5142017286217,0.894358790283297,1.1227820868856433,10.72868358204635
-3551.0,11.0,330226.4037915643,galetzka_mainshock,,3023045.987845584,29,103.3478483433898,0.318267547004089,295.0,12.02558209880839,-3.2076495692911817,-0.3979949522662293,-1.7427368017998772,16.90847471734911,13.417033049072009,1.5375806418137414,0.5071501521003665,12.664167387397107
-3551.0,11.0,321222.6799675333,galetzka_mainshock,,3027384.221766401,30,97.9766839461776,0.2470705004568534,295.0,13.559450534139906,-3.1417813965804147,0.0363789321673811,-4.643177736965036,18.276271802638284,15.491032926664353,3.8916488168580408,2.1403854053734097,15.130903089656188
-3551.0,11.0,312205.0167708388,galetzka_mainshock,,3031718.613244557,31,110.05480403335429,0.1581919625297063,295.0,17.2478627398713,-2.045831846114755,-1.9658894262692734,-4.739689972531499,19.813020376240942,16.95705125658752,4.500682118984898,0.2595059783045785,19.119185461228383
-3551.0,11.0,303203.24502380076,galetzka_mainshock,,3036059.8305588136,32,45.0,0.06727979601633761,295.0,16.94049679700831,-2.452146866787737,-1.636915441861882,-4.222647812104031,20.2729966185341,17.14930934414687,3.981535814899696,0.36795144966645676,18.592796440707513
-3551.0,11.0,294187.5192130868,galetzka_mainshock,,3040397.287274352,33,46.640958166471634,0.36446502301318295,295.0,18.410666578955396,-1.884303885071403,-2.9481749854009074,-4.365166501519148,19.68231106783632,16.338080117740283,4.276646553405865,-0.825258535961641,20.253155452365338
-3551.0,11.0,285177.7880633373,galetzka_mainshock,,3044741.781079473,34,68.6196357022189,0.1259690911652537,295.0,14.3399697591985,-2.433547228557413,-2.865861007586831,-2.3623159131300895,18.41709735698574,15.062908202181315,3.0065062403189975,-1.516280384749288,15.575967423040094
